iso_origin;iso_dest;dist_eco;dist_capitale;dist_ponderee_pop
WSM;KEN;14786.97;14786.97;16424.17
WSM;KGZ;11634.33;11634.33;13008.97
WSM;KHM;7896.805;7896.805;9650.967
WSM;KIR;1696.935;1696.935;2334.146
WSM;KNA;14198.87;14198.87;12522.12
WSM;KOR;7379.091;7379.091;8480.597
WSM;KWT;14019.18;14019.18;15592.48
WSM;LAO;8368.552;8368.552;9920.375
WSM;LBN;15100.78;15100.78;16483.25
WSM;LBR;19158.32;19158.32;17841.88
WSM;LBY;17011.15;17011.15;17825.25
WSM;LCA;14349.32;14349.32;12594.18
WSM;LKA;10402.39;10402.39;12153.23
WSM;LSO;13888.92;13888.92;14789.8
WSM;LTU;14634.19;14634.19;15230.56
WSM;LUX;15838.56;15838.56;16046.57
WSM;LVA;14507.09;14507.09;15054.33
WSM;MAC;7508.378;7508.378;.
WSM;MAR;17777.47;17777.47;17359.03
WSM;MDA;14986.83;14986.83;15860.91
WSM;MDG;12922.7;12922.7;14367.58
WSM;MDV;11021.44;11021.44;12795.18
WSM;MEX;10429.45;10429.45;8668.806
WSM;MHL;2332.51;2332.51;3121.121
WSM;MKD;15787.74;15787.74;16666.17
WSM;MLI;19904.45;19904.45;18368.71
WSM;MLT;16683.73;16683.73;17496.55
WSM;MMR;8975.353;8975.353;10692.76
WSM;MNG;9382.194;9382.194;10598.44
WSM;MNP;4313.974;4313.974;5676.735
WSM;MOZ;13777.78;13777.78;15146.05
WSM;MRT;19076.94;19076.94;17520.8
WSM;MSR;14246.81;14246.81;.
WSM;MTQ;14345.77;14345.77;12601.59
WSM;MUS;11907.7;11907.7;13436.54
WSM;MWI;14462.77;14462.77;15763.61
WSM;MYS;7954.444;7954.444;9482.133
WSM;NAM;15132.54;15132.54;15929.91
WSM;NCL;1096.282;1096.282;2484.455
WSM;NER;18916.02;18916.02;19603.05
WSM;NFK;1741.604;1741.604;2677.459
WSM;NGA;18512.49;18275.85;19296.12
WSM;NIC;11605.98;11605.98;9881.265
WSM;NIU;2040.214;2040.214;618.4312
WSM;NLD;15586.5;15586.5;15763.48
WSM;NOR;14670.42;14670.42;14833.57
WSM;NPL;10383.1;10383.1;12024.51
WSM;NRU;1569.65;1569.65;2767.571
WSM;NZL;3404.995;3404.995;3158.279
WSM;OMN;12957.1;12957.1;14752.34
WSM;PAK;11650.19;11650.19;13408.09
WSM;PAL;15265.02;15265.02;16676.03
WSM;PAN;12266.33;12266.33;10433.31
WSM;PCN;6187.661;6187.661;.
WSM;PER;11915.76;11915.76;10275.59
WSM;PHL;6425.086;6425.086;7921.377
WSM;PLW;4741.456;4741.456;6378.853
WSM;PNG;2725.958;2725.958;4545.133
WSM;POL;15027.53;15027.53;15687.08
WSM;PRI;13848.08;13848.08;12112.83
WSM;PRK;7569.288;7569.288;8708.642
WSM;PRT;17257.43;17257.43;16725.74
WSM;PRY;13134.67;13134.67;11739.65
WSM;PYF;4159.371;4159.371;2413.764
WSM;QAT;13683.41;13683.41;15339.9
WSM;REU;12072.97;12072.97;13568.92
WSM;ROM;15324.76;15324.76;16146.15
WSM;RUS;13940.53;13940.53;14105.38
WSM;RWA;15458.52;15458.52;17059
WSM;SAU;14164.76;14164.76;16167.74
WSM;SDN;15644.9;15644.9;17430.92
WSM;SEN;19037.01;19037.01;17325.85
WSM;SGP;7668.969;7668.969;9437.16
WSM;SHN;16714.54;16714.54;16150.13
WSM;SLB;1373.384;1373.384;3138.183
WSM;SLE;19227.74;19227.74;17688.35
WSM;SLV;11335.7;11335.7;9612.615
WSM;SMR;16141.2;16141.2;16655.74
WSM;SOM;13996.97;13996.97;15830.73
WSM;SPM;14282.73;14282.73;13075.17
WSM;STP;17795.3;17795.3;18528.36
WSM;SUR;14815.29;14815.29;13052.82
WSM;SVK;15549.3;15549.3;16033.39
WSM;SVN;15858.03;15858.03;16380.54
WSM;SWE;14521.58;14521.58;14981.91
WSM;SWZ;13860.6;13860.6;14897.12
WSM;SYC;12706.39;12706.39;14420.65
WSM;SYR;15038.83;15038.83;16290.9
WSM;TCA;13350.27;13350.27;11653.32
WSM;TCD;17508.54;17508.54;19097.6
WSM;TGO;18682.1;18682.1;18966.44
WSM;THA;8427.922;8427.922;10120.99
WSM;TJK;12082.55;12082.55;13479.05
WSM;TKL;1850.89;1850.89;516.8264
WSM;TKM;12996.43;12996.43;14318.14
WSM;TMP;5067.168;5067.168;6831.27
WSM;TON;1604.573;1604.573;848.0896
WSM;TTO;14239.88;14239.88;12478.78
WSM;TUN;16881.08;16881.08;17560.94
WSM;TUR;15330.32;15090.39;16332.73
WSM;TUV;1004.604;1004.604;1247.29
WSM;TWN;6956.634;6956.634;8435.257
WSM;TZA;14300.48;14690.45;16162.35
WSM;UGA;15293.0;15293.0;16986.51
WSM;UKR;14668.4;14668.4;15510.44
WSM;URY;12621.46;12621.46;11384.44
WSM;USA;13049.8;12807.26;10017.21
WSM;UZB;12065.4;12065.4;13518.18
WSM;VCT;14311.53;14311.53;12553.64
WSM;VEN;13654.5;13654.5;11787.31
WSM;VGB;14007.52;14007.52;12287.72
WSM;VNM;8174.89;8174.89;9490.222
WSM;VUT;574.2394;574.2394;2198.464
WSM;WLF;1304.875;1304.875;470.5988
WSM;WSM;20.05145;20.05145;39.20117
WSM;YEM;14392.15;14392.15;16120.44
WSM;YUG;15641.0;15641.0;16465.6
WSM;ZAF;14014.06;14120.27;14843.81
WSM;ZAR;16744.11;16744.11;17497.07
WSM;ZMB;14860.68;14860.68;16201.44
WSM;ZWE;14465.2;14465.2;15679.51
YEM;ABW;12161.9;12161.9;12205.73
YEM;AFG;3279.877;3279.877;3281.16
YEM;AGO;4352.742;4352.742;4339.131
YEM;AIA;11231.5;11231.5;11290.95
YEM;ALB;3720.742;3720.742;3801.053
YEM;AND;5058.757;5058.757;5144.043
YEM;ANT;12061.75;12061.75;11997.99
YEM;ARE;1466.264;1466.264;1631.889
YEM;ARG;12133.34;12133.34;12275.93
YEM;ARM;2758.486;2758.486;2868.147
YEM;ATG;11149.98;11149.98;11212.57
YEM;AUS;12510.67;12336.47;11901.78
YEM;AUT;4453.244;4453.244;4591.194
YEM;AZE;2832.204;2832.204;2916.755
YEM;BDI;2657.69;2657.69;2576.253
YEM;BEL;5307.952;5307.952;5406.697
YEM;BEN;4659.114;4627.735;4661.934
YEM;BFA;4962.684;4962.684;5049.866
YEM;BGD;4904.915;4904.915;4921.165
YEM;BGR;3632.597;3632.597;3658.907
YEM;BHR;1373.443;1373.443;1454.489
YEM;BHS;12259.88;12259.88;12333.29
YEM;BIH;3998.167;3998.167;4148.412
YEM;BLR;4520.732;4520.732;4585.667
YEM;BLZ;13729.43;13729.43;13754.04
YEM;BMU;10808.8;10808.8;10875.24
YEM;BOL;12835.08;12576.64;12611.08
YEM;BRA;10779.75;10700.02;10458.9
YEM;BRB;11071.32;11071.32;11118.98
YEM;BRN;7806.164;7806.164;7755.285
YEM;BTN;4874.631;4874.631;4903.607
YEM;BWA;4891.108;4891.108;4667.399
YEM;CAF;3059.706;3059.706;3040.452
YEM;CAN;11319.7;10968.22;11566.83
YEM;CCK;6572.803;6572.803;.
YEM;CHE;4881.538;4881.538;4962.234
YEM;CHL;13246.43;13246.43;13238.38
YEM;CHN;7417.418;7417.418;7530.447
YEM;CIV;5387.803;5478.916;5450.553
YEM;CMR;3805.698;3805.698;3745.133
YEM;COG;3871.377;3871.377;3937.402
YEM;COK;17420.1;17420.1;17372.84
YEM;COL;12985.04;12985.04;12957.81
YEM;COM;3014.381;3014.381;2944.955
YEM;CPV;7243.297;7243.297;7326.51
YEM;CRI;13673.1;13673.1;13739.35
YEM;CUB;12816.36;12816.36;12709.2
YEM;CXR;7360.142;7360.142;.
YEM;CYM;12937.38;12937.38;13006.25
YEM;CYP;2451.752;2451.752;2540.379
YEM;CZE;4700.972;4700.972;4730.588
YEM;DEU;5197.778;4942.02;5135.836
YEM;DJI;438.8798;438.8798;382.2192
YEM;DMA;11172.78;11172.78;11221.9
YEM;DNK;5229.554;5229.554;5392.675
YEM;DOM;11878.88;11878.88;11961.12
YEM;DZA;4709.2;4709.2;4732.29
YEM;ECU;13522.06;13522.06;13695.54
YEM;EGY;2102.184;2102.184;2209.057
YEM;ERI;574.1962;574.1962;570.4171
YEM;ESH;6046.524;6046.524;6133.165
YEM;ESP;5387.975;5387.975;5394.584
YEM;EST;5151.677;5151.677;5202.582
YEM;ETH;918.7514;918.7514;860.8652
YEM;FIN;5217.143;5217.143;5429.661
YEM;FJI;15153.88;15153.88;15092.41
YEM;FLK;12185.08;12185.08;12116.71
YEM;FRA;5317.261;5317.261;5251.157
YEM;FRO;6535.699;6535.699;6637.341
YEM;FSM;12348.65;12348.65;11780.88
YEM;GAB;4174.645;4174.645;4128.247
YEM;GBR;5616.074;5616.074;5837.195
YEM;GEO;2929.56;2929.56;3058.365
YEM;GHA;4979.631;4979.631;5015.59
YEM;GIB;5408.224;5408.224;5484.021
YEM;GIN;6529.393;6529.393;6229.803
YEM;GLP;11182.3;11182.3;11210.64
YEM;GMB;6544.123;6544.123;6548.266
YEM;GNB;6469.653;6469.653;6483.851
YEM;GNQ;4090.582;4090.582;4067.014
YEM;GRC;3221.367;3221.367;3359.675
YEM;GRD;11325.9;11325.9;11367.37
YEM;GRL;8762.749;8762.749;8772.425
YEM;GTM;14038.27;14038.27;14121.17
YEM;GUF;10572.48;10572.48;10657.31
YEM;GUY;11134.1;11134.1;11171.14
YEM;HKG;7343.947;7343.947;7350.04
YEM;HND;13765.85;13765.85;13811.34
YEM;HRV;4287.522;4287.522;4329.048
YEM;HTI;12123.04;12123.04;12187.59
YEM;HUN;4258.262;4258.262;4334.391
YEM;IDN;7294.943;7294.943;7370.278
YEM;IND;3691.113;3691.113;3583.492
YEM;IRL;6076.479;6076.479;6200.496
YEM;IRN;2366.751;2366.751;2383.91
YEM;IRQ;1996.067;1996.067;2116.272
YEM;ISL;7332.6;7332.6;7413.949
YEM;ISR;2089.803;2089.803;2180.005
YEM;ITA;4231.959;4231.959;4411.864
YEM;JAM;12577.81;12577.81;12658.88
YEM;JOR;2025.01;2025.01;2127.897
YEM;JPN;9509.172;9509.172;9352.416
YEM;KAZ;4384.831;4663.113;4550.752
YEM;KEN;2027.559;2027.559;1958.866
YEM;KGZ;4207.473;4207.473;4202.608
YEM;KHM;6561.252;6561.252;6507.417
YEM;KIR;14112.92;14112.92;14223.84
YEM;KNA;11232.6;11232.6;10975.38
YEM;KOR;8353.075;8353.075;8446.46
YEM;KWT;1598.142;1598.142;1686.61
YEM;LAO;6207.43;6207.43;6317.618
YEM;LBN;2234.656;2234.656;2333.815
YEM;LBR;6079.904;6079.904;6052.931
YEM;LBY;3681.894;3681.894;3502.783
YEM;LCA;11178.81;11178.81;11230.68
YEM;LKA;3997.646;3997.646;3976.217
YEM;LSO;5292.433;5292.433;5209.949
YEM;LTU;4667.143;4667.143;4862.273
YEM;LUX;5125.072;5125.072;5225.162
YEM;LVA;4925.479;4925.479;5010.747
YEM;MAC;7283.646;7283.646;.
YEM;MAR;5500.299;5500.299;5560.078
YEM;MDA;3794.632;3794.632;3907.806
YEM;MDG;3830.609;3830.609;3766.294
YEM;MDV;3435.261;3435.261;3398.277
YEM;MEX;14459.78;14459.78;14476.11
YEM;MHL;13671.25;13671.25;13535.24
YEM;MKD;3676.818;3676.818;3751.348
YEM;MLI;5633.358;5633.358;5567.904
YEM;MLT;3726.291;3726.291;3816.026
YEM;MMR;5539.848;5539.848;5530.628
YEM;MNG;6720.909;6720.909;6695.243
YEM;MNP;10759.13;10759.13;10763.92
YEM;MOZ;4773.828;4773.828;4084.666
YEM;MRT;6394.307;6394.307;6321.298
YEM;MSR;11204.71;11204.71;.
YEM;MTQ;11167.88;11167.88;11212.02
YEM;MUS;4216.128;4216.128;4126.328
YEM;MWI;3463.718;3463.718;3407.416
YEM;MYS;6438.029;6438.029;6642.857
YEM;NAM;5157.48;5157.48;5042.905
YEM;NCL;13933.45;13933.45;13860.46
YEM;NER;4540.296;4540.296;4247.76
YEM;NFK;14096.5;14096.5;14041.77
YEM;NGA;4556.634;4084.084;4293.488
YEM;NIC;13784.02;13784.02;13826.57
YEM;NIU;16386.49;16386.49;16345.38
YEM;NLD;5371.253;5371.253;5438.59
YEM;NOR;5647.263;5647.263;5842.749
YEM;NPL;4443.974;4443.974;4414.667
YEM;NRU;13527.03;13527.03;13518.49
YEM;NZL;14397.04;14397.04;14438.02
YEM;OMN;1764.03;1764.03;1675.059
YEM;PAK;3541.87;3541.87;3157.85
YEM;PAL;2052.288;2052.288;2149.408
YEM;PAN;13264.66;13264.66;13386.64
YEM;PCN;18805.61;18805.61;.
YEM;PER;13693.83;13693.83;13634.78
YEM;PHL;8199.892;8199.892;8308.492
YEM;PLW;9827.352;9827.352;9817.435
YEM;PNG;11666.77;11666.77;11581.08
YEM;POL;4586.216;4586.216;4713.541
YEM;PRI;11524.78;11524.78;11600.98
YEM;PRK;8225.649;8225.649;8323.445
YEM;PRT;5793.679;5793.679;5898.171
YEM;PRY;11913.76;11913.76;11830.64
YEM;PYF;18542.3;18542.3;18488.71
YEM;QAT;1334.256;1334.256;1412.986
YEM;REU;4218.969;4218.969;4142.581
YEM;ROM;3653.276;3653.276;3883.056
YEM;RUS;4525.518;4525.518;4812.319
YEM;RWA;2480.721;2480.721;2441.61
YEM;SAU;1062.953;1062.953;1139.272
YEM;SDN;1254.947;1254.947;1350.698
YEM;SEN;6607.276;6607.276;6589.552
YEM;SGP;6726.091;6726.091;6691.094
YEM;SHN;6500.141;6500.141;6798.142
YEM;SLB;13038.7;13038.7;12983.34
YEM;SLE;6293.0;6293.0;6246.81
YEM;SLV;13969.74;13969.74;14032.27
YEM;SMR;4366.676;4366.676;4460.872
YEM;SOM;1492.738;1492.738;1229.793
YEM;SPM;9546.348;9546.348;9631.308
YEM;STP;4456.178;4456.178;4445.605
YEM;SUR;10852.11;10852.11;10817.37
YEM;SVK;4408.014;4408.014;4455.386
YEM;SVN;4391.724;4391.724;4477.993
YEM;SWE;5336.479;5336.479;5474.301
YEM;SWZ;4856.406;4856.406;4774.344
YEM;SYC;2550.418;2550.418;2459.44
YEM;SYR;2166.277;2166.277;2407.47
YEM;TCA;11874.51;11874.51;11948.98
YEM;TCD;3179.689;3179.689;3088.873
YEM;TGO;4790.379;4790.379;4793.693
YEM;THA;6046.796;6046.796;6050.271
YEM;TJK;3532.448;3532.448;3631.826
YEM;TKL;16033.67;16033.67;16075.9
YEM;TKM;2869.171;2869.171;3082.894
YEM;TMP;9353.409;9353.409;9323.722
YEM;TON;15824.68;15824.68;15797.87
YEM;TTO;11354.39;11354.39;11396.39
YEM;TUN;4116.375;4116.375;4153.424
YEM;TUR;3211.306;2945.615;3060.572
YEM;TUV;15079.58;15079.58;14968.91
YEM;TWN;8043.52;8043.52;8019.912
YEM;TZA;2535.46;2576.927;2467.175
YEM;UGA;2109.884;2109.884;2035.789
YEM;UKR;4088.448;4088.448;3961.62
YEM;URY;11924.6;11924.6;11889.19
YEM;USA;11120.31;11448.37;12630.03
YEM;UZB;3750.189;3750.189;3733.849
YEM;VCT;11233.82;11233.82;11283.49
YEM;VEN;11916.02;11916.02;12070.5
YEM;VGB;11375.52;11375.52;11432.72
YEM;VNM;6508.59;6508.59;6711.349
YEM;VUT;14083.1;14083.1;13997.76
YEM;WLF;15673.92;15673.92;15650.16
YEM;WSM;14392.15;14392.15;16120.44
YEM;YEM;278.243;278.243;192.5581
YEM;YUG;3962.186;3962.186;3993.151
YEM;ZAF;6132.749;4895.52;5223.011
YEM;ZAR;3869.582;3869.582;3516.84
YEM;ZMB;3857.897;3857.897;3655.815
YEM;ZWE;3971.474;3971.474;4001.151
YUG;ABW;9082.858;9082.858;9097.525
YUG;AFG;4258.76;4258.76;4168.198
YUG;AGO;6017.293;6017.293;6037.035
YUG;AIA;8101.416;8101.416;8121.36
YUG;ALB;393.4831;393.4831;338.0825
YUG;AND;1547.884;1547.884;1552.578
YUG;ANT;9026.763;9026.763;8917.861
YUG;ARE;3799.896;3799.896;3779.619
YUG;ARG;11891.46;11891.46;11878.46
YUG;ARM;2027.757;2027.757;2022.884
YUG;ATG;8086.51;8086.51;8109.244
YUG;AUS;15688.82;15608.91;15187.87
YUG;AUT;491.769;491.769;612.0289
YUG;AZE;2443.977;2443.977;2358.998
YUG;BDI;5435.824;5435.824;5351.139
YUG;BEL;1374.921;1374.921;1435.761
YUG;BEN;4619.414;4599.222;4416.583
YUG;BFA;4185.92;4185.92;4164.926
YUG;BGD;6627.005;6627.005;6640.743
YUG;BGR;329.8515;329.8515;405.4605
YUG;BHR;3395.083;3395.083;3349.652
YUG;BHS;8658.867;8658.867;8689.426
YUG;BIH;196.5349;196.5349;248.3356
YUG;BLR;1123.343;1123.343;1200.13
YUG;BLZ;10113.87;10113.87;10108.7
YUG;BMU;7211.622;7211.622;7238.555
YUG;BOL;11199.75;11176.52;11079.04
YUG;BRA;10200.5;9638.061;9600.665
YUG;BRB;8218.109;8218.109;8225.072
YUG;BRN;9981.169;9981.169;9973.201
YUG;BTN;6313.039;6313.039;6349.94
YUG;BWA;7764.126;7764.126;7527.073
YUG;CAF;4505.805;4505.805;4357.63
YUG;CAN;7402.332;7052.225;7654.668
YUG;CCK;9946.884;9946.884;.
YUG;CHE;1037.938;1037.938;1059.83
YUG;CHL;12649.38;12649.38;12623.42
YUG;CHN;7419.217;7419.217;7808.014
YUG;CIV;5002.415;4911.424;4893.475
YUG;CMR;4645.17;4645.17;4343.89
YUG;COG;5486.24;5486.24;5400.049
YUG;COK;17403.37;17403.37;17441.5
YUG;COL;10090.99;10090.99;9990.901
YUG;COM;6693.943;6693.943;6654.13
YUG;CPV;5296.776;5296.776;5239.837
YUG;CRI;10357.81;10357.81;10393.64
YUG;CUB;9179.062;9179.062;9112.509
YUG;CXR;10459.3;10459.3;.
YUG;CYM;9408.887;9408.887;9445.117
YUG;CYP;1533.35;1533.35;1487.923
YUG;CZE;742.4153;742.4153;764.3343
YUG;DEU;1242.842;1001.548;1159.349
YUG;DJI;4282.353;4282.353;4215.106
YUG;DMA;8189.769;8189.769;8196.269
YUG;DNK;1328.871;1328.871;1462.869
YUG;DOM;8599.878;8599.878;8631.44
YUG;DZA;1716.349;1716.349;1726.296
YUG;ECU;10744.25;10744.25;10928.67
YUG;EGY;1896.003;1896.003;1815.74
YUG;ERI;3710.366;3710.366;3687.463
YUG;ESH;3575.184;3575.184;3617.364
YUG;ESP;2034.896;2034.896;1995.777
YUG;EST;1648.055;1648.055;1712.293
YUG;ETH;4355.432;4355.432;4251.651
YUG;FIN;1728.992;1728.992;1929.315
YUG;FJI;16423.03;16423.03;16444.3
YUG;FLK;13097.81;13097.81;13034.32
YUG;FRA;1449.718;1449.718;1429.045
YUG;FRO;2594.17;2594.17;2673.408
YUG;FSM;12895.36;12895.36;12572.61
YUG;GAB;5066.562;5066.562;5024.742
YUG;GBR;1696.278;1696.278;1870.769
YUG;GEO;1992.992;1992.992;1902.602
YUG;GHA;4814.904;4814.904;4677.693
YUG;GIB;2379.569;2379.569;2366.097
YUG;GIN;5241.179;5241.179;4984.415
YUG;GLP;8164.224;8164.224;8146.969
YUG;GMB;4946.977;4946.977;4889.881
YUG;GNB;5024.069;5024.069;4967.813
YUG;GNQ;4713.442;4713.442;4733.885
YUG;GRC;806.8219;806.8219;684.897
YUG;GRD;8464.089;8464.089;8464.861
YUG;GRL;4808.617;4808.617;4822.584
YUG;GTM;10450.68;10450.68;10500.71
YUG;GUF;8279.025;8279.025;8306.108
YUG;GUY;8592.849;8592.849;8604.264
YUG;HKG;8567.262;8567.262;8583.117
YUG;HND;10258.98;10258.98;10244.81
YUG;HRV;370.6908;370.6908;395.7071
YUG;HTI;8790.975;8790.975;8813.431
YUG;HUN;317.1298;317.1298;393.4211
YUG;IDN;10203.25;10203.25;10217.75
YUG;IND;5254.434;5254.434;5704.08
YUG;IRL;2150.128;2150.128;2243.013
YUG;IRN;2797.908;2797.908;2856.921
YUG;IRQ;2417.808;2417.808;2401.724
YUG;ISL;3382.522;3382.522;3441.749
YUG;ISR;1881.002;1881.002;1833.106
YUG;ITA;725.4269;725.4269;782.0465
YUG;JAM;9174.207;9174.207;9214.699
YUG;JOR;1960.184;1960.184;1901.629
YUG;JPN;9188.286;9188.286;9118.233
YUG;KAZ;4427.001;3781.773;3913.665
YUG;KEN;5381.312;5381.312;5315.979
YUG;KGZ;4265.035;4265.035;4287.903
YUG;KHM;8673.197;8673.197;8626.716
YUG;KIR;14222.24;14222.24;14337.9
YUG;KNA;8144.329;8144.329;8051.87
YUG;KOR;8277.388;8277.388;8419.211
YUG;KWT;2965.932;2965.932;2932.045
YUG;LAO;8006.975;8006.975;8099.388
YUG;LBN;1771.23;1771.23;1722.349
YUG;LBR;5246.386;5246.386;5168.805
YUG;LBY;1489.725;1489.725;1430.847
YUG;LCA;8255.864;8255.864;8269.622
YUG;LKA;7085.831;7085.831;7031.159
YUG;LSO;8283.222;8283.222;8205.951
YUG;LTU;1149.012;1149.012;1266.416
YUG;LUX;1204.959;1204.959;1265.192
YUG;LVA;1371.568;1371.568;1447.91
YUG;MAC;8522.813;8522.813;.
YUG;MAR;2622.986;2622.986;2631.641
YUG;MDA;688.4233;688.4233;735.9966
YUG;MDG;7600.477;7600.477;7552.201
YUG;MDV;6844.519;6844.519;6837.08
YUG;MEX;10634.26;10634.26;10588.23
YUG;MHL;13548.12;13548.12;13508.27
YUG;MKD;324.8798;324.8798;278.7477
YUG;MLI;4484.528;4484.528;4335.975
YUG;MLT;1114.831;1114.831;1050.045
YUG;MMR;7588.542;7588.542;7493.354
YUG;MNG;6278.305;6278.305;6258.058
YUG;MNP;11366.88;11366.88;11416.98
YUG;MOZ;7975.125;7975.125;7392.136
YUG;MRT;4496.283;4496.283;4382.833
YUG;MSR;8149.208;8149.208;.
YUG;MTQ;8219.336;8219.336;8223.979
YUG;MUS;8150.156;8150.156;8085.666
YUG;MWI;6681.465;6681.465;6657.523
YUG;MYS;9076.96;9076.96;9212.635
YUG;NAM;7509.525;7509.525;7357.649
YUG;NCL;16047.71;16047.71;16033.08
YUG;NER;3895.527;3895.527;3653.087
YUG;NFK;16682.01;16682.01;16709.43
YUG;NGA;4580.214;4170.116;4265.362
YUG;NIC;10352.67;10352.67;10362.72
YUG;NIU;17002.7;17002.7;17082.87
YUG;NLD;1415.962;1415.962;1453.096
YUG;NOR;1800.297;1800.297;1980.24
YUG;NPL;5953.805;5953.805;5921.242
YUG;NRU;14099.23;14099.23;14158.44
YUG;NZL;18002.01;18002.01;17790.12
YUG;OMN;4171.733;4171.733;4097.229
YUG;PAK;4617.9;4617.9;4712.584
YUG;PAL;1912.517;1912.517;1858.31
YUG;PAN;10093.19;10093.19;10173.91
YUG;PCN;16597.1;16597.1;.
YUG;PER;11555.25;11555.25;11450.74
YUG;PHL;9677.129;9677.129;9857.021
YUG;PLW;11274.32;11274.32;11301.78
YUG;PNG;13605.84;13605.84;13467.44
YUG;POL;826.2854;826.2854;875.4676
YUG;PRI;8322.722;8322.722;8362.285
YUG;PRK;8084.41;8084.41;8139.531
YUG;PRT;2535.624;2535.624;2534.509
YUG;PRY;11101.26;11101.26;11023.36
YUG;PYF;16857.33;16857.33;16936.71
YUG;QAT;3533.785;3533.785;3480.548
YUG;REU;8128.007;8128.007;8074.759
YUG;ROM;447.2366;447.2366;460.9653
YUG;RUS;1714.992;1714.992;2503.917
YUG;RWA;5290.826;5290.826;5209.161
YUG;SAU;3261.432;3261.432;3088.526
YUG;SDN;3449.879;3449.879;3457.16
YUG;SEN;4898.583;4898.583;4827.894
YUG;SGP;9391.66;9391.66;9379.908
YUG;SHN;7263.012;7263.012;7371.979
YUG;SLB;14507.98;14507.98;14515
YUG;SLE;5185.954;5185.954;5098.373
YUG;SLV;10433.8;10433.8;10467.01
YUG;SMR;644.3141;644.3141;659.2909
YUG;SOM;5351.106;5351.106;5095.678
YUG;SPM;5711.116;5711.116;5755.309
YUG;STP;5150.383;5150.383;5054.405
YUG;SUR;8432.499;8432.499;8410.959
YUG;SVK;450.2972;450.2972;537.9315
YUG;SVN;488.0359;488.0359;521.4331
YUG;SWE;1622.011;1622.011;1686.687
YUG;SWZ;7994.185;7994.185;7923.843
YUG;SYC;6512.525;6512.525;6447.605
YUG;SYR;1852.285;1852.285;1742.266
YUG;TCA;8476.569;8476.569;8512.125
YUG;TCD;3673.534;3673.534;3680.55
YUG;TGO;4687.575;4687.575;4513.702
YUG;THA;8160.602;8160.602;8168.7
YUG;TJK;4014.122;4014.122;4037.829
YUG;TKL;15868.18;15868.18;15982.56
YUG;TKM;3223.376;3223.376;3254.916
YUG;TMP;11876.58;11876.58;11893.4
YUG;TON;17028.68;17028.68;17067.63
YUG;TTO;8557.292;8557.292;8570.941
YUG;TUN;1240.114;1240.114;1265.834
YUG;TUR;807.4511;1150.964;1080.454
YUG;TUV;15499.48;15499.48;15471.02
YUG;TWN;8888.865;8888.865;8946.223
YUG;TZA;6052.165;5877.545;5820.564
YUG;UGA;5094.179;5094.179;4968.803
YUG;UKR;972.643;972.643;1128.633
YUG;URY;11756.73;11756.73;11660.93
YUG;USA;7266.376;7597.549;8710.541
YUG;UZB;3922.494;3922.494;3887.977
YUG;VCT;8337.874;8337.874;8349.847
YUG;VEN;8987.62;8987.62;9109.979
YUG;VGB;8204.542;8204.542;8223.558
YUG;VNM;8031.537;8031.537;8628.232
YUG;VUT;15788.49;15788.49;15747.06
YUG;WLF;16183.93;16183.93;16254.09
YUG;WSM;15641.0;15641.0;16465.6
YUG;YEM;3962.186;3962.186;3993.151
YUG;YUG;120.227;120.227;154.5563
YUG;ZAF;8769.075;7892.755;8169.504
YUG;ZAR;5493.001;5493.001;5508.725
YUG;ZMB;6757.276;6757.276;6530.835
YUG;ZWE;7056.402;7056.402;7046.432
ZAF;ABW;10662.36;11441.71;11325.09
ZAF;AFG;9273.133;7977.64;8338.339
ZAF;AGO;2844.23;2458.174;2579.672
ZAF;AIA;10390.02;11008.9;10965.43
ZAF;ALB;8378.26;7514.299;7854.973
ZAF;AND;8681.076;8074.196;8380.86
ZAF;ANT;10529.0;11305.46;11164.01
ZAF;ARE;7530.202;6257.806;6756.299
ZAF;ARG;6886.516;8145.136;8071.708
ZAF;ARM;8671.851;7527.607;7940.606
ZAF;ATG;10213.76;10839.89;10796.31
ZAF;AUS;11015.12;10827.98;10497.04
ZAF;AUT;9145.618;8314.978;8653.429
ZAF;AZE;8876.221;7690.926;8068.453
ZAF;BDI;3583.374;2491.78;2902.88
ZAF;BEL;9535.728;8838.753;9169.502
ZAF;BEN;4793.367;4519.959;4882.199
ZAF;BFA;5573.391;5332.379;5559.617
ZAF;BGD;9942.654;8661.903;8994.754
ZAF;BGR;8539.735;7629.225;8003.361
ZAF;BHR;7505.584;6260.635;6664.463
ZAF;BHS;12044.29;12660.75;12645.16
ZAF;BIH;8659.077;7810.239;8209.726
ZAF;BLR;9808.949;8857.462;9205.76
ZAF;BLZ;12644.36;13499.82;13350
ZAF;BMU;11405.71;11774.23;11809.84
ZAF;BOL;8698.602;9439.627;9324.759
ZAF;BRA;6355.119;7900.19;7342.994
ZAF;BRB;9759.612;10433.48;10369.52
ZAF;BRN;10922.83;9930.192;10080.96
ZAF;BTN;10157.01;8862.044;9199.849
ZAF;BWA;1250.909;256.2495;745.475
ZAF;CAF;4264.643;3508.276;3918.216
ZAF;CAN;13117.46;13075.43;14065.19
ZAF;CCK;8179.518;7290.188;.
ZAF;CHE;9069.808;8354.959;8686.674
ZAF;CHL;7949.371;9226.93;8940.942
ZAF;CHN;12967.77;11674.59;11875.3
ZAF;CIV;4967.811;5122.609;5174.21
